FlightNum,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2378,1544,1509,1712,1647,88,98,61,25,35,443,3,24,25,0,0,0,0
2115,2231,2229,2347,2322,76,53,30,25,2,166,5,41,0,0,25,0,0
2184,841,715,1054,940,133,145,103,74,86,817,13,17,74,0,0,0,0
2659,1244,1250,1355,1340,131,110,81,15,-6,545,40,10,0,0,15,0,0
2371,851,840,1039,950,168,130,104,49,11,651,5,59,11,0,38,0,0
2167,914,810,1106,1015,112,125,95,51,64,728,3,14,51,0,0,0,0
2934,1133,1103,1341,1313,128,130,95,28,30,548,23,10,0,0,0,0,28
2278,2132,1930,2243,2052,71,82,56,111,122,417,2,13,0,0,0,0,111
2296,2124,1855,14,2154,110,119,84,140,149,622,9,17,140,0,0,0,0
404,908,835,955,930,47,55,31,25,33,193,4,12,25,0,0,0,0
874,2105,1945,3,2300,118,135,100,63,80,867,4,14,63,0,0,0,0
639,713,655,1042,1020,149,145,126,22,18,1045,4,19,18,0,4,0,0
2473,1911,1905,2159,2025,288,200,198,94,6,1235,12,78,0,6,88,0,0
1298,1652,1625,2044,2015,172,170,145,29,27,1217,9,18,23,0,2,0,4
1382,2125,2105,16,2359,171,174,141,17,20,1086,5,25,17,0,0,0,0
473,2227,2105,2323,2205,176,180,152,78,82,1055,12,12,0,49,0,0,29
2249,1503,1450,1616,1555,193,185,163,21,13,1055,14,16,13,0,8,0,0
1003,1745,1750,2107,2035,262,225,228,32,-5,1213,19,15,0,0,32,0,0
2090,1138,1100,1709,1635,211,215,180,34,38,1464,14,17,5,0,0,0,29
1936,1217,1150,1350,1320,93,90,62,30,27,337,4,27,0,0,30,0,0
1045,722,715,943,915,201,180,159,28,7,936,10,32,0,7,21,0,0
1320,33,1945,405,2320,152,155,124,285,288,1119,4,24,0,285,0,0,0
1064,1929,1930,2206,2105,277,215,204,61,-1,1313,5,68,0,0,61,0,0
1245,1257,1210,1618,1545,261,275,242,33,47,1562,8,11,33,0,0,0,0
1301,1235,910,1423,1110,168,180,149,193,205,936,7,12,193,0,0,0,0
1031,1903,1905,2219,2130,256,205,177,49,-2,1236,64,15,0,0,49,0,0
1433,1540,1540,1710,1655,210,195,185,15,0,1205,8,17,0,0,15,0,0
1267,1941,1610,2323,1935,162,145,122,228,211,1045,5,35,211,0,17,0,0
409,1828,1835,2052,2010,204,155,180,42,-7,733,14,10,0,0,42,0,0
1082,1222,1130,1754,1715,212,225,190,39,52,1515,5,17,0,0,0,0,39
254,1608,1500,2323,2210,315,310,297,73,68,2486,10,8,0,0,5,0,68
1246,1451,1425,1835,1805,164,160,121,30,26,1121,20,23,26,0,4,0,0
2465,1731,1715,1913,1840,222,205,189,33,16,1235,8,25,16,0,17,0,0
2049,2104,2110,21,2355,257,225,217,26,-6,1501,10,30,0,0,26,0,0
1078,2229,2035,125,2335,176,180,154,110,114,1258,6,16,41,0,0,0,69
868,2014,1940,2247,2159,153,139,122,48,34,920,7,24,34,0,14,0,0
1975,1451,1040,1601,1155,130,135,103,246,251,647,5,22,246,0,0,0,0
623,1533,1530,1813,1753,160,143,139,20,3,762,3,18,0,0,20,0,0
67,2332,1826,5,1906,33,40,21,299,306,95,6,6,299,0,0,0,0
367,1600,1540,1808,1734,128,114,106,34,20,605,4,18,20,0,14,0,0
388,2021,2005,2151,2128,90,83,62,23,16,421,4,24,0,0,7,0,16
511,1810,1800,2116,2052,186,172,169,24,10,978,6,11,0,0,14,0,10
505,1354,1400,1714,1650,200,170,172,24,-6,978,10,18,0,0,24,0,0
1,1108,1035,1419,1340,191,185,155,39,33,1069,18,18,14,0,6,0,19
442,1716,1650,2005,1938,169,168,146,27,26,1121,7,16,4,0,1,0,22
190,1047,1025,1849,1825,302,300,272,24,22,2248,13,17,0,0,2,0,22
62,1458,1420,1759,1716,181,176,153,43,38,1069,11,17,0,0,5,0,38
1256,1701,1620,1836,1755,95,95,64,41,41,413,5,26,0,0,0,0,41
1293,1733,1620,1913,1812,100,112,82,61,73,496,3,15,61,0,0,0,0
1434,1202,1125,1334,1255,92,90,57,39,37,354,5,30,0,0,2,0,37
248,2048,2025,2216,2147,88,82,73,29,23,353,4,11,23,0,6,0,0
1170,1733,1620,2118,2022,165,182,99,56,73,719,9,57,0,0,56,0,0
1523,1755,1740,1924,1852,89,72,69,32,15,305,6,14,0,0,32,0,0
495,746,740,945,923,239,223,200,22,6,1379,24,15,6,0,16,0,0
303,1051,1040,1350,1335,239,235,216,15,11,1400,10,13,11,0,4,0,0
1646,1145,1035,1402,1313,137,158,117,49,70,925,4,16,49,0,0,0,0
728,1547,1505,1838,1737,291,272,244,61,42,1605,6,41,7,0,19,0,35
1554,724,655,1016,956,172,181,143,20,29,1024,5,24,8,0,0,0,12
1160,1416,1342,1641,1620,145,158,103,21,34,745,8,34,0,0,21,0,0
1135,1204,1205,1522,1503,258,238,229,19,-1,1372,9,20,0,0,19,0,0
1689,1819,1810,2006,1943,227,213,192,23,9,1303,4,31,0,9,14,0,0
657,1225,1215,1512,1455,227,220,202,17,10,1324,5,20,10,0,7,0,0
1706,1533,1540,1712,1638,99,58,41,34,-7,140,10,48,0,0,34,0,0
539,1556,1600,1957,1910,241,190,153,47,-4,1086,19,69,0,0,47,0,0
391,1452,1500,1732,1647,220,167,186,45,-8,964,11,23,0,0,45,0,0
1696,742,745,1020,952,158,127,102,28,-3,712,17,39,0,0,28,0,0
844,1828,1805,2045,2030,137,145,102,15,23,745,8,27,0,0,15,0,0
1752,1837,1835,2115,2059,98,84,53,16,2,332,7,38,0,0,16,0,0
714,1628,1605,1913,1838,165,153,123,35,23,946,8,34,23,0,12,0,0
1021,1910,1800,2110,2035,120,155,96,35,70,665,6,18,0,0,0,0,35
50,1133,1040,1425,1342,112,122,90,43,53,689,11,11,11,0,0,0,32
1708,1228,1205,1346,1328,78,83,60,18,23,356,5,13,0,0,0,0,18
1648,954,946,1152,1132,118,106,75,20,8,526,6,37,0,0,20,0,0
713,1329,1310,1615,1600,166,170,137,15,19,946,11,18,0,0,0,0,15
1137,1611,1610,1809,1746,178,156,137,23,1,874,5,36,0,0,23,0,0
947,1644,1638,1853,1825,309,287,267,28,6,1919,9,33,6,0,22,0,0
1064,1006,940,1615,1543,249,243,222,32,26,1851,6,21,0,0,6,0,26
1083,936,942,1135,1111,299,269,250,24,-6,1747,9,40,0,0,24,0,0
1029,1328,1327,1545,1530,257,243,233,15,1,1587,4,20,0,0,15,0,0
1711,1902,1905,2055,2030,233,205,189,25,-3,1282,4,40,0,0,25,0,0
1414,1438,1445,1649,1630,131,105,91,19,-7,528,15,25,0,0,19,0,0
75,1710,1705,1914,1857,124,112,86,17,5,595,6,32,0,0,17,0,0
1531,1223,1210,1436,1413,133,123,98,23,13,594,6,29,0,0,10,0,13
1573,1026,1010,1244,1210,138,120,94,34,16,594,7,37,0,0,18,0,16
1548,732,740,949,930,137,110,93,19,-8,594,11,33,0,0,19,0,0
776,2008,1850,2319,2153,131,123,90,86,78,732,7,34,58,0,8,0,20
1198,1851,1855,2110,2053,139,118,91,17,-4,594,7,41,0,0,17,0,0
1692,1602,1605,1641,1619,99,74,54,22,-3,272,5,40,0,0,22,0,0
5107,1635,1615,1738,1711,63,56,26,27,20,143,4,33,0,0,7,0,20
5117,1930,1550,2135,1800,65,70,45,215,220,302,13,7,214,0,0,0,1
5230,1637,1540,1825,1707,108,87,63,78,57,445,4,41,57,0,21,0,0
5245,1016,950,1230,1208,134,138,108,22,26,852,5,21,17,0,0,0,5
5036,1906,1854,1959,1937,53,43,19,22,12,83,3,31,12,0,10,0,0
5033,1607,1610,1736,1715,149,125,103,21,-3,674,3,43,0,0,21,0,0
5186,602,605,911,853,189,168,142,18,-3,903,23,24,0,0,18,0,0
5565,1306,1240,1433,1400,87,80,60,33,26,331,18,9,1,0,7,0,25
5057,2235,2055,2354,2218,139,143,125,96,100,756,3,11,0,0,0,0,96
5008,921,915,1125,1105,64,50,36,20,6,147,9,19,6,0,14,0,0
5241,1912,1640,1917,1656,65,76,49,141,152,325,4,12,141,0,0,0,0
5155,1436,1350,1551,1502,135,132,120,49,46,761,4,11,3,0,3,0,43
5514,1417,1403,1651,1611,94,68,51,40,14,267,21,22,14,0,26,0,0
5207,758,805,1028,1012,90,67,44,16,-7,214,23,23,0,0,16,0,0
5341,1605,1445,1803,1640,118,115,91,83,80,644,4,23,77,0,3,0,3
5414,1859,1901,2050,2024,171,143,127,26,-2,803,4,40,0,0,26,0,0
5327,1904,1842,2042,2000,98,78,56,42,22,363,5,37,22,0,20,0,0
106,1151,1120,1438,1414,107,114,94,24,31,680,6,7,18,0,6,0,0
318,1402,1313,1623,1545,141,152,116,38,49,761,9,16,38,0,0,0,0
114,1738,1741,1930,1901,172,140,145,29,-3,732,13,14,0,0,29,0,0
982,1825,1759,2051,2036,146,157,132,15,26,1005,4,10,15,0,0,0,0
781,1621,1624,1726,1702,125,98,80,24,-3,483,5,40,0,0,24,0,0
339,1116,1100,1321,1303,125,123,92,18,16,665,4,29,16,0,2,0,0
1691,1711,1639,1941,1914,150,155,113,27,32,745,7,30,0,0,0,0,27
550,1641,1640,1854,1838,133,118,97,16,1,712,5,31,0,0,16,0,0
415,1700,1639,1840,1819,100,100,70,21,21,432,9,21,0,0,0,0,21
234,1658,1701,1857,1842,119,101,82,15,-3,545,3,34,0,0,15,0,0
75,1904,1857,2100,2044,116,107,81,16,7,581,5,30,7,0,9,0,0
302,816,818,1145,1118,209,180,154,27,-2,1144,6,49,0,0,27,0,0
629,1151,1128,1433,1352,162,144,126,41,23,861,4,32,23,0,18,0,0
12,1349,1345,2107,2040,318,295,294,27,4,2398,5,19,27,0,0,0,0
20,1338,1340,2112,2040,334,300,303,32,-2,2462,6,25,32,0,0,0,0
3860,1555,1550,1816,1800,141,130,116,16,5,626,11,14,0,0,16,0,0
3881,1438,1425,1830,1800,172,155,126,30,13,1068,6,40,0,0,17,0,13
3589,1927,1830,2212,2130,105,120,90,42,57,772,4,11,42,0,0,0,0
3753,1919,1905,2036,2020,77,75,54,16,14,351,8,15,14,0,2,0,0
3535,2324,2130,29,2235,65,65,42,114,114,304,5,18,0,0,0,0,114
3404,1621,1555,1754,1720,93,85,73,34,26,383,9,11,0,0,31,0,3
3859,1301,1255,1400,1345,59,50,31,15,6,158,4,24,0,0,9,0,6
4745,1915,1915,2144,2059,149,104,74,45,0,431,6,69,0,0,45,0,0
3713,1144,1110,1259,1230,75,80,54,29,34,408,3,18,0,0,0,0,29
3815,1818,1755,2148,2115,150,140,107,33,23,925,5,38,23,0,10,0,0
1428,433,440,629,613,116,93,68,16,-7,449,12,36,0,0,16,0,0
466,1230,1215,1436,1418,126,123,97,18,15,594,10,19,7,0,3,0,8
226,1748,1712,1855,1827,67,75,43,28,36,231,9,15,0,0,0,0,28
1631,1538,1541,1823,1753,225,192,178,30,-3,1076,15,32,0,0,30,0,0
594,1346,1300,1443,1406,57,66,43,37,46,297,4,10,33,0,0,0,4
1736,1042,1028,1151,1119,69,51,27,32,14,120,3,39,14,0,18,0,0
879,1439,1440,1704,1649,265,249,234,15,-1,1619,10,21,0,0,15,0,0
771,759,645,955,821,296,276,257,94,74,1814,12,27,74,0,20,0,0
6407,850,855,1046,1023,176,148,136,23,-5,821,10,30,0,0,23,0,0
6498,745,745,1007,948,82,63,34,19,0,134,23,25,0,0,19,0,0
6465,2125,2125,2255,2233,150,128,123,22,0,689,9,18,0,0,22,0,0
6472,1605,1600,1735,1705,150,125,99,30,5,669,6,45,5,0,25,0,0
6516,1340,1310,1438,1415,58,65,44,23,30,268,3,11,23,0,0,0,0
6546,830,720,1048,952,78,92,69,56,70,411,2,7,56,0,0,0,0
6588,1520,1420,1700,1559,100,99,69,61,60,426,15,16,0,0,1,0,60
6686,2030,1920,2244,2150,134,150,115,54,70,834,9,10,54,0,0,0,0
6304,1527,1501,1646,1628,79,87,62,18,26,455,4,13,18,0,0,0,0
6623,1555,1457,1656,1609,61,72,47,47,58,326,3,11,0,0,0,0,47
4530,706,710,904,849,118,99,79,15,-4,493,6,33,0,0,15,0,0
6201,1529,1527,1839,1810,190,163,158,29,2,925,17,15,2,0,27,0,0
6588,1307,1240,1417,1338,70,58,33,39,27,192,6,31,0,0,12,0,27
2557,2334,2200,108,2314,94,74,70,114,94,426,9,15,88,0,20,0,6
6404,1043,1042,1252,1218,129,96,101,34,1,451,17,11,0,0,33,0,1
6336,1026,931,1232,1044,126,73,96,108,55,192,16,14,0,0,108,0,0
5526,1059,1038,1218,1200,79,82,60,18,21,316,3,16,0,0,0,0,18
6720,1902,1902,2200,2144,118,102,89,16,0,616,5,24,0,0,16,0,0
6702,1918,1902,2209,2152,111,110,89,17,16,627,4,18,0,0,1,0,16
5492,1714,1626,1744,1708,30,42,18,36,48,77,3,9,0,0,0,0,36
5836,840,811,1029,1002,49,51,27,27,29,157,5,17,27,0,0,0,0
5715,1015,905,1228,1038,133,93,114,110,70,304,7,12,0,0,110,0,0
4512,1956,1955,2115,2056,79,61,40,19,1,205,3,36,1,0,18,0,0
5816,1839,1839,2148,2123,129,104,81,25,0,654,11,37,0,0,25,0,0
4520,1427,1300,1548,1412,81,72,68,96,87,357,4,9,0,0,9,0,87
5788,1618,1450,1743,1616,85,86,70,87,88,258,10,5,46,0,0,0,41
5756,1339,1257,1434,1356,55,59,37,38,42,153,5,13,0,0,0,0,38
6614,1426,1422,1747,1732,141,130,122,15,4,853,10,9,0,0,11,0,4
6692,957,617,1056,725,59,68,29,211,220,142,5,25,211,0,0,0,0
6714,1901,1902,2231,2215,150,133,111,16,-1,872,7,32,0,0,16,0,0
5800,1041,1046,1240,1210,119,84,91,30,-5,329,11,17,0,0,30,0,0
6082,1617,1516,1813,1734,116,138,99,39,61,834,9,8,28,0,0,0,11
341,1002,945,1140,1119,98,94,69,21,17,416,4,25,17,0,4,0,0
628,1605,1333,2131,1929,206,236,192,122,152,1723,5,9,0,0,0,0,122
176,1236,1144,2108,2019,332,335,301,49,52,2704,5,26,10,0,0,0,39
820,1339,1336,1605,1545,146,129,113,20,3,679,4,29,0,0,17,0,3
959,2214,2020,2335,2158,141,158,123,97,114,888,5,13,0,0,0,0,97
949,1824,1730,2032,2005,248,275,232,27,54,1721,3,13,0,0,0,0,27
1210,1143,1107,1250,1228,67,81,52,22,36,334,4,11,6,0,0,0,16
422,1146,1038,1722,1630,216,232,188,52,68,1605,9,19,0,0,52,0,0
739,833,753,833,817,60,84,46,16,40,240,4,10,16,0,0,0,0
1167,1054,1058,1251,1232,117,94,94,19,-4,337,4,19,0,0,19,0,0
620,1720,1605,2001,1852,101,107,78,69,75,612,3,20,69,0,0,0,0
1178,833,736,1152,1100,139,144,117,52,57,910,7,15,52,0,0,0,0
651,1823,1729,1948,1912,145,163,119,36,54,719,5,21,0,0,0,0,36
562,1746,1555,1943,1745,117,110,93,118,111,550,5,19,111,0,7,0,0
460,1057,958,1555,1524,178,206,159,31,59,1489,6,13,31,0,0,0,0
864,1341,1330,1556,1539,135,129,122,17,11,873,5,8,11,0,6,0,0
281,1542,1432,1629,1528,107,116,95,61,70,621,4,8,1,0,0,0,60
7,1218,1130,1549,1516,151,166,133,33,48,1107,3,15,3,0,0,0,30
1782,1948,1900,2151,2114,63,74,47,37,48,329,6,10,0,0,0,0,37
1100,2040,1950,2154,2110,74,80,56,44,50,361,6,12,0,0,0,0,44
1077,748,740,1033,1013,285,273,268,20,8,1788,8,9,8,0,12,0,0
1941,1810,1800,1916,1859,66,59,29,17,10,130,5,32,2,0,7,0,8
1137,1836,1845,2156,2137,260,232,222,19,-9,1302,11,27,0,0,19,0,0
1849,2044,1950,2236,2154,172,184,151,42,54,980,4,17,16,0,0,0,26
989,855,800,1039,1000,104,120,90,39,55,631,4,10,39,0,0,0,0
846,1313,1300,1453,1435,100,95,74,18,13,448,4,22,0,0,5,0,13
1865,2040,2005,2302,2158,202,173,146,64,35,936,8,48,0,0,64,0,0
1615,1356,1320,1516,1500,140,160,126,16,36,809,2,12,16,0,0,0,0
1604,802,640,1128,1016,146,156,129,72,82,980,7,10,72,0,0,0,0
1147,1821,1755,2142,2047,381,352,335,55,26,2369,3,43,26,0,29,0,0
396,1655,1700,1839,1755,224,175,190,44,-5,1055,7,27,0,0,44,0,0
587,2115,2111,2321,2259,186,168,155,22,4,1020,3,28,0,0,20,0,2
188,1704,1705,2034,2012,330,307,289,22,-1,1972,10,31,0,0,22,0,0
1409,1631,1630,1751,1736,140,126,101,15,1,651,3,36,0,0,14,0,1
1037,1756,1745,2243,2227,227,222,203,16,11,1576,5,19,11,0,5,0,0
1419,953,940,1303,1248,370,368,323,15,13,2401,12,35,13,0,2,0,0
1437,1807,1810,2047,2029,340,319,299,18,-3,2125,10,31,0,0,18,0,0
1432,1135,1135,1257,1241,82,66,42,16,0,238,3,37,0,0,16,0,0
284,1800,1810,2122,2059,142,109,86,23,-10,621,40,16,0,0,23,0,0
37,1559,1530,1708,1635,69,65,48,33,29,239,7,14,0,0,4,0,29
2463,2132,2110,2216,2155,44,45,31,21,22,148,4,9,21,0,0,0,0
185,1537,1425,1650,1550,73,85,57,60,72,390,7,9,0,0,0,0,60
3764,732,650,1247,1210,195,200,185,37,42,1497,4,6,37,0,0,0,0
28,1234,1110,1402,1235,148,145,135,87,84,781,4,9,84,0,3,0,0
2616,1239,1240,1846,1830,247,230,221,16,-1,1733,8,18,0,0,16,0,0
3866,1831,1800,1939,1910,128,130,101,29,31,611,6,21,0,0,0,0,29
2023,1415,1345,1607,1545,232,240,222,22,30,1497,3,7,1,0,0,0,21
184,1810,1750,1901,1835,111,105,99,26,20,562,3,9,4,0,6,0,16
1665,800,800,1227,1210,207,190,170,17,0,1335,21,16,0,0,17,0,0
3604,1835,1800,1944,1920,69,80,59,24,35,337,4,6,24,0,0,0,0
204,1400,1320,1452,1420,52,60,39,32,40,224,4,9,32,0,0,0,0
3773,1809,1745,1911,1850,122,125,108,21,24,673,3,11,21,0,0,0,0
2012,2119,1935,2338,2040,139,65,52,178,104,324,4,83,0,68,74,0,36
2100,1215,1145,1414,1350,119,125,103,24,30,688,8,8,0,0,0,0,24
3165,1433,1330,1602,1450,89,80,79,72,63,404,4,6,0,0,13,0,59
2050,1651,1625,1749,1725,118,120,101,24,26,647,5,12,0,0,0,0,24
58,1933,1850,2119,2010,166,140,153,69,43,781,4,9,3,0,26,0,40
3319,1350,1330,1515,1500,85,90,71,15,20,446,7,7,1,0,0,0,14
44,1742,1700,1836,1800,54,60,43,36,42,239,3,8,0,0,0,0,36
113,907,825,1036,955,89,90,72,41,42,290,6,11,41,0,0,0,0
3936,1108,1045,1301,1240,113,115,96,21,23,680,3,14,21,0,0,0,0
2673,1048,1050,1243,1225,115,95,93,18,-2,337,6,16,0,0,18,0,0
2298,848,820,1226,1155,158,155,139,31,28,1024,7,12,28,0,3,0,0
2298,1247,1225,1615,1600,148,155,134,15,22,1062,4,10,0,0,0,0,15
3948,1618,1545,1742,1710,84,85,72,32,33,446,3,9,0,0,0,0,32
1933,2142,2115,2344,2325,62,70,53,19,27,367,3,6,0,0,0,0,19
59,2237,1935,2351,2040,74,65,63,191,182,319,4,7,0,0,181,0,10
2588,1220,1125,1344,1305,84,100,71,39,55,447,4,9,0,0,39,0,0
3855,2038,2005,2205,2130,87,85,74,35,33,397,4,9,0,0,10,0,25
3085,756,640,1010,839,134,119,100,91,76,631,10,24,76,0,15,0,0
2677,1405,1407,1828,1812,203,185,170,16,-2,1195,12,21,0,0,16,0,0
3004,1308,1250,1546,1522,158,152,128,24,18,984,4,26,0,0,6,0,18
1277,2029,1935,2304,2228,155,173,113,36,54,745,5,37,0,0,0,0,36
2763,1347,1330,1533,1513,106,103,80,20,17,393,4,22,0,0,20,0,0
1206,1545,1515,1713,1642,88,87,54,31,30,213,8,26,1,0,1,0,29
2023,913,840,1100,1032,107,112,57,28,33,319,6,44,28,0,0,0,0
2101,1745,1725,2003,1908,198,163,152,55,20,871,10,36,20,0,35,0,0
2887,1954,1940,2334,2312,160,152,132,22,14,1042,6,22,0,14,8,0,0
2342,1351,1320,1514,1445,83,85,37,29,31,169,11,35,0,0,29,0,0
2555,1208,1215,1408,1343,120,88,84,25,-7,376,11,25,0,0,25,0,0
2655,1454,1435,1618,1559,84,84,51,19,19,278,5,28,3,0,0,0,16
2649,932,840,1046,958,74,78,55,48,52,301,3,16,48,0,0,0,0
2929,1438,1410,1844,1803,186,173,126,41,28,946,7,53,0,0,41,0,0
2645,1541,1515,1747,1654,126,99,104,53,26,438,12,10,0,0,27,0,26
2461,1156,1145,1352,1308,116,83,83,44,11,351,14,19,0,0,33,0,11
2165,1911,1820,2116,2037,125,137,85,39,51,529,10,30,0,0,39,0,0
3092,1414,1338,1758,1729,164,171,136,29,36,1092,7,21,0,0,29,0,0
2575,1447,1450,1732,1702,225,192,195,30,-3,1008,7,23,0,0,30,0,0
2864,1307,1253,1445,1415,98,82,41,30,14,246,6,51,0,0,30,0,0
2074,1729,1640,1939,1859,130,139,94,40,49,628,9,27,0,0,40,0,0
2056,711,710,917,902,126,112,92,15,1,643,4,30,0,0,15,0,0
3113,1645,1551,2033,1941,168,170,135,52,54,1133,12,21,0,0,52,0,0
2774,837,837,1010,946,153,129,87,24,0,646,33,33,0,0,24,0,0
7046,1735,1713,1847,1831,72,78,46,16,22,296,4,22,16,0,0,0,0
1038,1600,1530,1655,1619,55,49,36,36,30,216,3,16,36,0,0,0,0
2649,1127,1128,1330,1307,123,99,67,23,-1,430,6,50,0,0,23,0,0
7097,603,603,721,704,78,61,35,17,0,174,10,33,0,0,17,0,0
7288,600,600,806,727,126,87,55,39,0,383,10,61,0,0,39,0,0
2741,1120,1100,1148,1113,88,73,32,35,20,261,28,28,35,0,0,0,0
7346,1717,1655,1854,1839,37,44,19,15,22,84,4,14,0,0,0,0,15
7202,1101,1043,1148,1131,47,48,27,17,18,94,6,14,0,0,0,0,17
7144,919,825,1002,933,43,68,27,29,54,134,4,12,29,0,0,0,0
2711,915,920,1046,1017,91,57,41,29,-5,110,13,37,0,0,29,0,0
7225,1935,1934,2051,2034,76,60,35,17,1,157,11,30,0,0,16,0,1
7050,902,826,1052,940,230,194,170,72,36,1123,7,53,72,0,0,0,0
2283,1428,1423,1622,1556,114,93,68,26,5,432,30,16,0,0,26,0,0
2351,2006,1932,2055,2035,49,63,24,20,34,95,9,16,20,0,0,0,0
2622,1120,1122,1308,1240,108,78,90,28,-2,324,4,14,0,0,28,0,0
2567,649,653,814,758,85,65,38,16,-4,133,8,39,0,0,16,0,0
2648,1143,1148,1321,1252,98,64,48,29,-5,200,6,44,0,0,29,0,0
2441,1051,1005,1224,1140,93,95,68,44,46,393,4,21,44,0,0,0,0
2198,1709,1710,1917,1845,128,95,69,32,-1,449,8,51,0,0,32,0,0
2602,1139,1132,1323,1255,104,83,82,28,7,453,5,17,7,0,21,0,0
2368,1858,1800,2145,2020,167,140,109,85,58,802,7,51,0,0,85,0,0
871,1708,1655,1853,1835,165,160,129,18,13,732,7,29,0,0,8,0,10
348,2030,1920,2319,2229,109,129,90,50,70,733,4,15,0,3,0,0,47
1659,2218,2040,2347,2210,89,90,65,97,98,403,3,21,0,0,21,0,76
102,2036,2045,827,800,471,435,451,27,-9,3784,4,16,0,0,27,0,0
676,1543,1445,1858,1805,135,140,120,53,58,984,6,9,9,0,0,0,44
843,1828,1735,2033,1845,125,70,95,108,53,224,10,20,17,0,55,0,36
2194,2104,2100,2333,2305,269,245,245,28,4,1660,9,15,0,0,28,0,0
1150,1136,1115,1515,1450,159,155,142,25,21,1192,6,11,21,0,4,0,0
1220,1535,1425,1743,1535,128,70,83,128,70,224,9,36,0,0,58,0,70
566,1606,1525,2127,2045,201,200,178,42,41,1464,12,11,13,0,1,0,28
1358,1525,1445,2141,2045,256,240,207,56,40,1721,9,40,0,0,56,0,0
426,2111,1935,2319,2055,128,80,72,144,96,224,9,47,0,0,48,0,96
1994,1236,930,1751,1450,195,200,168,181,186,1464,8,19,181,0,0,0,0
1402,909,900,1235,1200,146,120,110,35,9,732,10,26,9,0,26,0,0
1133,850,855,1245,1230,295,275,261,15,-5,1562,19,15,0,0,15,0,0
1093,1715,1655,1951,1910,216,195,159,41,20,1120,13,44,0,0,41,0,0
1512,902,850,1059,1025,117,95,85,34,12,597,5,27,6,0,22,0,6
2012,1515,1450,2020,2000,185,190,160,20,25,1345,15,10,0,0,0,0,20
2352,1403,1340,1622,1605,139,145,109,17,23,802,10,20,0,0,17,0,0
554,1945,1815,143,25,238,250,224,78,90,1846,6,8,0,0,0,0,78
2007,1900,1835,2004,1940,64,65,42,24,25,193,10,12,0,0,0,0,24
1506,1355,1335,1712,1640,197,185,174,32,20,1258,5,18,20,0,12,0,0
474,1302,1305,1625,1610,143,125,112,15,-3,732,12,19,0,0,15,0,0
1807,2038,1910,2331,2210,113,120,87,81,88,606,10,16,12,0,0,0,69
1181,1525,1445,1802,1740,217,235,188,22,40,1302,19,10,22,0,0,0,0
705,1748,1730,2031,1935,223,185,122,56,18,740,11,90,0,0,56,0,0
1691,2023,1915,2135,2040,192,205,173,55,68,1231,3,16,3,0,0,0,52
127,1551,1555,1921,1900,390,365,340,21,-4,2446,4,46,0,0,21,0,0
371,2222,2100,2335,2235,133,155,113,60,82,733,10,10,0,0,0,0,60
1790,2045,2015,2327,2259,102,104,87,28,30,719,2,13,28,0,0,0,0
524,1644,1425,2018,1805,154,160,122,133,139,987,16,16,121,0,0,0,12
1001,2013,1930,2202,2125,109,115,88,37,43,551,10,11,37,0,0,0,0
457,1446,1425,1710,1650,204,205,175,20,21,1197,14,15,0,0,20,0,0
1848,1242,1210,1615,1545,153,155,124,30,32,988,13,16,17,0,0,0,13
2372,1926,1920,2225,2140,179,140,107,45,6,802,8,64,0,0,45,0,0
181,1717,1720,2106,2045,409,385,337,21,-3,2475,7,65,0,0,21,0,0
121,13,2355,318,244,245,229,212,34,18,1449,6,27,18,0,16,0,0
560,2145,2020,2349,2234,124,134,100,75,85,834,6,18,0,0,0,0,75
675,1951,1955,2220,2200,209,185,194,20,-4,1024,5,10,0,0,20,0,0
649,1650,1656,1932,1910,222,194,204,22,-6,1216,8,10,0,0,22,0,0
69,2111,2045,2207,2146,56,61,41,21,26,234,4,11,0,0,0,0,21
334,1144,1150,1417,1355,153,125,105,22,-6,758,8,40,0,0,22,0,0
767,2334,2305,322,243,168,158,142,39,29,1180,4,22,0,0,10,0,29
521,655,700,1009,949,194,169,132,20,-5,938,11,51,0,0,20,0,0
1246,2041,2005,2235,2215,114,130,95,20,36,728,5,14,0,0,0,0,20
1678,1652,1647,1953,1755,181,68,37,118,5,191,6,138,0,0,118,0,0
1644,2133,2101,101,2315,328,254,222,106,32,1609,6,100,32,0,74,0,0
551,1747,1735,2010,1936,203,181,183,34,12,1043,12,8,0,0,22,0,12
767,49,2350,638,545,229,235,210,53,59,1874,8,11,0,0,9,0,44
524,1750,1655,1938,1900,108,125,60,38,55,404,9,39,0,0,38,0,0
1787,1533,1536,1754,1647,141,71,92,67,-3,224,8,41,0,0,67,0,0
1422,1117,1051,1231,1203,74,72,55,28,26,305,8,11,2,0,2,0,24
693,1113,1115,1425,1404,192,169,128,21,-2,938,11,53,0,0,21,0,0
1547,1527,1515,1718,1632,111,77,94,46,12,305,6,11,0,0,34,0,12
245,1113,1120,1346,1331,213,191,192,15,-7,1091,8,13,0,0,15,0,0
678,1543,1538,1823,1638,160,60,37,105,5,191,6,117,0,0,105,0,0
541,1744,1707,2243,2215,179,188,163,28,37,1379,7,9,0,0,0,0,28
